country,child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp
Botswana,0.3572047585036078,0.0824238922217884,0.5348112457331656,0.17246518158521784,0.3054036577792386,0.10725073041626644,-1.516399697379047,-0.04705366960378273,0.16517964138043978
Brazil,-0.45466094936780016,-1.1259996265564312,0.7957628227238954,-1.4779349872038567,0.37580637345380863,0.05900345984950498,0.40746379639952,-0.7607408004469465,0.5448017314670324
Brunei,-0.6855585360101272,0.956602607933692,-1.4719431350687873,-0.8010620065865652,1.773801832002502,0.8432581127876473,0.7337330438824339,-0.7343079437490514,1.3127770181073914
Bulgaria,-0.6781102267636006,0.32484319994021543,0.00923271742789212,0.2434950622672794,0.4195748162229121,-0.6315947266943357,0.3737118052805981,-0.9127297264598424,0.21490732160265863
Burkina Faso,1.9337635490184213,-0.8137929423736084,-0.03854714878167814,-0.7342103541799191,-1.512100128711361,-0.09236052624229578,-1.426394387728588,1.9288023685638653,-1.4416176705824273
Burundi,1.3776231252777627,-1.191379379244128,1.7476847725914884,-0.3331004397400427,-2.0229871995408226,0.4270071510351955,-1.4488957151412023,2.186522721368341,-2.0517009907687243
Cambodia,0.15610040884738743,0.46809097268292227,-0.4281368271058669,0.515079900169279,-1.050338681728436,-0.4414437191665111,-0.503839963811381,-0.04705366960378273,-1.232501517302586
Cameroon,1.7351419691110432,-0.7036023479561416,-0.6302824149155875,-0.842844289340719,-1.0062743626166506,-0.5559127336484354,-1.4938983699664325,1.4265780913038613,-0.8907663385688203
Canada,-0.8072142537033963,-0.45016398079596787,1.6374235428770958,-0.6757151583241039,1.216942219860587,-0.465094341993355,1.2062609195473453,-0.8730804414130001,1.5099534529554735
Cape Verde,-0.288315376195371,-0.3179352674950076,-1.01252134459215,0.6111791505038326,-0.36675806381423165,-0.6888292339352979,0.21620251339229374,-0.1858261672677312,-0.27066915334513303
Central African Republic,2.753077566136356,-1.0855964086033598,-1.052950462154094,-0.8637354307177959,-1.9004092741113319,-0.5464524845176979,-2.596463413184558,1.4926602330485985,-1.6115742862877216
Chad,2.777905263624778,-0.16734145512446985,-0.8508048743443732,-0.15343662389718157,-1.2677285839941619,-0.13209357259139345,-1.5839036796168915,2.4045937891259745,-1.1441290922123522
Chile,-0.7302483914892873,-0.1342842767992296,0.40984851872352,-0.6631804734978577,0.6130702626418988,0.11103483006856153,0.958746318008582,-0.7078750870511566,0.6393385033775373
China,-0.5564545090703314,-0.5530085355856036,-0.6523346608584658,-1.0266863334589957,0.0337512881903576,-0.0800622023723369,0.45246645122474866,-0.8995132981108949,-0.05634314967973756
Colombia,-0.48445418635390686,-0.935002596232822,0.2738596687424352,-1.2272412906789338,0.14321935828977927,-0.3714378755990533,0.6549783979382833,-0.6219683027829981,0.1545605933948724
Comoros,1.2435535588402826,-0.9129644773493285,-0.8581556229919997,0.1891780946868796,-1.5235790702617864,-0.3704918506859795,-0.5263412912239945,1.1886823810228064,-1.2471294462029723
"Congo, Dem. Rep.",1.9337635490184213,-0.009401603126100604,0.39147164710445453,0.1014353009031566,-2.207786104259129,1.2311283271478868,-1.4713970425538174,2.371552718253606,-1.805030285599181
"Congo, Rep.",0.6402405098716215,1.6067271149967457,-1.611607359373685,0.31452494294934097,-0.4615279531948022,1.2216680780171492,-1.1451277950709027,1.3208466645122814,-0.3971009929927894
Costa Rica,-0.6930068452566539,-0.29957016842542983,1.4904085699245717,-0.5085860273074887,0.28680989213155106,-0.11506512415606582,1.1050049461905795,-0.6814422303532617,0.33622553523351206
Cote d'Ivoire,1.8096250615763099,0.33953527919587767,-0.5678010514107648,-0.16179308044801244,-0.997134176606174,-0.2266960638987689,-1.6064050070295066,1.5323095180954407,-0.9383822707229456
Croatia,-0.8096970234522385,-0.1379572966131452,0.3363410322472579,-0.37906095076961194,0.6419590574149099,-0.6589348466821673,0.6437277342319749,-0.92594615480879,0.6697521940930586
Cyprus,-0.8568696486802407,0.32484319994021543,-0.321550971715287,0.4315153346609714,1.0679511376433342,-0.5464524845176979,1.0487516276590425,-1.0118529390769486,1.2215485551895076
Czech Republic,-0.8618351881779253,0.9051803305388739,0.3804455241330152,0.6571396615334019,0.9208018286239795,-0.8718850546150694,0.7787356987076641,-0.9523790115066849,0.925968639958634
Denmark,-0.8444557999360297,0.335862259381962,1.6741772861152266,-0.14925839562176613,1.2804802038933765,-0.43198347003577353,1.0037489728338123,-0.7144833012256302,1.6449687257752976
Dominican Republic,-0.09217656603683519,-0.6852372488865638,-0.22966661361995952,-0.5796159079895503,0.1580377915558224,-0.22196593933340006,0.45246645122474866,-0.2320836664890473,0.06293235709228184
Ecuador,-0.3230741526791622,-0.4942402185629547,0.4466022619616512,-0.6172199624682887,0.018210727509703824,-0.02992288197942797,0.6887303890572052,-0.19243438144220482,-0.041830954224239325
Egypt,-0.2237633627254731,-0.7366595262813816,-0.803025008134803,-0.8595572024423804,0.06149477717273989,0.21888167015896942,-0.008810760733854409,0.1578009698049032,-0.4321869495336111
El Salvador,-0.46955756786085356,-0.5309704167021103,0.023934214723144536,-0.023911547359304768,-0.1835012643163607,-0.48590689008097754,0.3962131326932116,-0.45015473424668073,-0.33868817003692536
Equatorial Guinea,1.8096250615763099,1.6324382536941549,-0.8691817459634387,0.49001053051678667,1.063128689389461,1.618998541508126,-1.0888744765393656,1.4926602330485985,0.8278929716188217
Eritrea,0.42423954172234796,-1.3430750975588408,-1.5380998728974231,-0.997438735531088,-1.5178193899153896,0.3607854071200326,-0.998869166888906,1.0961673825801743,-1.55964414146614
Estonia,-0.8345247209406608,1.2394251336051898,-0.29949872577240827,0.8994769015074939,0.7410987726441866,-0.5719951571706892,0.609975743113053,-0.8136065138427364,0.7221550987536322
Fiji,-0.3479018501675844,0.6039927057977978,-0.729517521658541,0.6989219442875556,-0.17793816164451412,-0.33643495381532434,-0.5938452734618399,-0.1858261672677312,-0.20525638812968913
Finland,-0.8717662671732942,-0.097554078660074,0.7737105767810166,-0.4083085486975197,1.1987180508529067,-0.7033980175966337,1.0600022913653493,-0.7144833012256302,1.4927990264719038
France,-0.8419730301871874,-0.5346434365160257,1.8579460023058816,-0.7968837783111498,1.137059583817875,-0.6372708761727783,1.2175115832536536,-0.6087518744340505,1.4063581901131397
Gabon,0.6352749703739372,0.6003196859838825,-1.2293684296971228,-1.1812807796493647,0.4248842250788692,0.83379786365691,-0.8638612024132176,0.7459320313330661,0.3796558011743765
Gambia,1.0474147486817467,-0.6448340309334926,-0.4244614527820536,-0.18686245010050448,-1.3905497409291316,-0.3298127794238081,-0.5713439460492248,1.8230709417722855,-1.4569161696047865
Georgia,-0.5365923510795937,-0.23345581177494984,1.1963786240195233,0.23513860571644854,-0.2497594149361858,0.07224780863253759,0.24995450451121565,-0.6814422303532617,-0.34543430427780464
Germany,-0.8419730301871874,0.034674634640885965,1.7476847725914884,-0.42084323352376574,1.2109126630590665,-0.6648948036345319,1.071252955071656,-1.0316775816003698,1.4258445962181627
Ghana,0.9083796427465821,-0.4354719015403057,-0.5972040460012695,-0.053159145287212536,-0.8921032041729778,0.83379786365691,-0.9426158483573689,0.8714881006480667,-0.8907663385688203
Greece,-0.8494213394337142,-0.7072753677700571,1.2698861104957857,-0.6882498431503501,0.9322404918618057,-0.6729360153956588,1.1050049461905795,-0.9722036540301061,1.1309756119537655
Grenada,-0.5837649763075959,-0.6448340309334926,-0.3619800892772309,0.08472238780149513,0.16534718025462544,-0.6911942962179822,0.08119454891660453,-0.4699793767701018,0.26483372801401817
Guatemala,-0.06734886854841292,-0.5713736346551814,0.0018819687802657512,-0.4542690597270889,-0.25218498630090747,-0.2503466867256128,0.08119454891660453,0.28335703911990423,-0.37548017486581226
Guinea,1.7599696665994655,-0.40608774302898115,-0.7037899013918495,-0.16597130872342758,-1.6618312712536698,0.7864966180032222,-1.4151437240222804,1.578567017316757,-1.3616600281146924
Guinea-Bissau,1.8841081540415767,-0.9717327943719776,0.6083187322094274,-0.5002295707566579,-1.5352220022301846,-0.45563409286261736,-1.685159652973658,1.3869288062570186,-1.4750142789848142
Guyana,-0.012727934073883874,0.36891943770720204,-0.5383980568202599,1.334012642150693,-0.3653613344630038,-0.19453121685426117,-0.5713439460492248,-0.19904259561667872,-0.32759362096213496
Haiti,4.217911717953269,-0.9570407151163153,0.023934214723144536,0.7323477704908788,-1.4731511497852579,-0.2210199144203263,-4.3290656239558984,0.25031596824753566,-1.3473605468029555
Hungary,-0.7972831747080273,1.4855174611375324,0.17829993632329472,1.2253787069898934,0.7266096554392614,-0.5161796872993377,0.4412157875184419,-1.1241925800430022,0.6496307983306635
Iceland,-0.881697346168663,0.4423798339855132,0.9391024213526066,-0.16179308044801244,1.1779792377665224,-0.21912786459417885,1.2850155654914974,-0.4964122334679968,1.4274431297780217
India,0.513619252680668,-0.6889102687004793,-1.0272228418874023,-0.8386660610653036,-0.5942566401470546,0.11292687989470901,-0.4925893001050726,-0.2320836664890473,-0.8706449428064245
Indonesia,-0.11948703327409971,-0.6264689318639148,-1.5564767445164884,-1.0350427900098265,-0.06620572991889452,0.7108146249573218,-0.07631474297169821,-0.31138223658273223,-0.31236401420303606
Iran,-0.4670747981120113,-0.6227959120499993,-0.45753982169637175,-1.1603896382722878,0.5243968700758915,0.767576119741747,0.4412157875184419,-0.7871736571448414,0.18387922462032097
Iraq,-0.030107322315779526,-0.07184293996266523,0.5752403632951095,-0.5461900817862271,0.2677819917991186,0.83379786365691,-0.38008266304199856,1.0631263117078051,-0.06520402063099819
Ireland,-0.8419730301871874,2.264197661687631,0.8619195605525312,1.6432015345314313,1.311375438150924,-1.0412235140552715,1.1050049461905795,-0.5955354460851031,1.5280540736525303
Israel,-0.8320419511918186,-0.23345581177494984,0.28856116603768767,-0.5963288210912118,0.9574051750363447,-0.569157082431468,1.2175115832536536,0.05206954301332329,1.2171903249449902
Italy,-0.8469385696848719,-0.5934117535386748,0.9868822875621766,-0.8344878327898883,1.1214505167149234,-0.7064252973184697,1.2512635743725755,-0.9854200823790537,1.322186258681476
Jamaica,-0.496868035098118,-0.3693575448898256,-0.7478943932776068,0.1014353009031566,-0.10887479118011278,0.19144694767983064,0.46371711493105705,-0.5162368759914182,-0.03896591354331988
Japan,-0.8668007276756097,-0.9680597745580619,0.9721807902669244,-1.4027268782463798,1.112394963805966,-0.9163482255295359,1.3750208751419564,-1.0316775816003698,1.4677183348571756
Jordan,-0.4223849426328512,0.2550558234758196,0.4392515133140245,0.91201158633374,0.02860395712028554,0.06089550967565245,0.5874744157004379,0.46838703600516907,-0.19978034683194776
Kazakhstan,-0.4124538636374823,0.10446201110528183,-0.9390138581158878,-0.7216756693536731,0.6419590574149099,1.1081450884482986,-0.24507469856630934,-0.2320836664890473,0.4036848166240002
Kenya,0.5980334241413038,-0.758697645164875,-0.7699466392204851,-0.567081223163304,-1.063378821954298,-0.5388842852131078,-0.8751118661195252,0.9375702423928045,-1.093859724234527
Kiribati,0.6104472728855149,-1.0305011113946265,1.6374235428770958,1.3674384683540164,-1.3568874950881509,-0.5928077052583118,-1.11137580395198,0.5873348911456961,-0.8046350746248797
Kuwait,-0.6781102267636006,0.930891469236283,-1.5491259958688623,-0.7007845279765962,1.7172842838638707,0.3229444105970824,0.8574903446518163,-0.4898040192935232,1.3708284617640087
Kyrgyz Republic,-0.21134951398126198,0.37626547733503324,-0.24436811091521193,1.4426465773114932,-0.9673866635414708,0.2094214210282319,-0.23382403486000256,0.09832704223463964,-1.1569294395056426
Lao,1.0126559721979556,-0.21876373251928766,-0.872857120287252,0.08890061607691027,-0.6778689446676066,0.1337394279823315,-0.762605229056451,0.13136811310700822,-0.9837546365630588
Latvia,-0.7525933192288673,0.4533988934272601,-0.06059939472455693,0.3312378560510024,0.5654975809148414,-0.8134207149871113,0.28370649563013756,-1.0515022241237908,0.5507483126349726
Lebanon,-0.6905240755078117,-0.20407165326362547,0.06803870660890178,0.5443274980971868,0.47117377800164745,-0.7140880991143672,1.0375009639527342,-0.8862968697619474,0.3880134859593819
Lesotho,1.5290720799571387,-0.07184293996266523,1.5639160564008334,2.249044634466661,-1.0969222961290463,-0.34400315311991436,-2.708970050247632,0.23049132572411424,-0.9663774004266406
Liberia,1.270864026077547,-0.8174659621875239,1.8211922590677507,1.8980734593317692,-2.094288720243868,-0.21912786459417885,-1.1001251402456733,1.3671041637335972,-1.8191999585409675
Libya,-0.5341095813307514,0.8904882512832115,-1.089704205392225,-0.2119318197529968,0.9574051750363447,0.6067518845192087,0.6212264068193598,-0.3576397358040483,0.5965087776746549
Lithuania,-0.7948004049591851,0.8794691918414649,0.0717140809327148,0.8368034773762633,0.6815295174536413,-0.5114495627339689,0.2949571593364459,-0.9589872256811586,0.5909569949699257
Luxembourg,-0.8767318066709787,4.908771927706835,0.34001640657107096,3.9621182273869664,1.8789550591726063,-0.3941424735128234,1.2062609195473453,-0.8730804414130001,2.0420235027817544
"Macedonia, FYR",-0.6880413057589695,-0.057150860707003044,0.09009095255178023,0.45658470431346376,0.17977218296658187,-0.5436144097784766,0.3849624689869049,-0.9788118682045799,-0.059283752113320654
Madagascar,0.5980334241413038,-0.6007577931665059,-1.130133322954169,-0.17432776527425844,-1.5352220022301846,0.09495240654630756,-1.1001251402456733,1.0895591684057002,-1.6630001474923264
Malawi,1.3006572630636537,-0.6815642290726482,-0.09367776363887477,-0.5127642555829042,-1.7795115476136818,0.4080866527737203,-1.9664262456313433,1.5587423747933356,-1.5923534775715802
Malaysia,-0.7501105494800251,1.6728414716472262,-0.9022601148777569,0.9955761518420475,0.6815295174536413,-0.048843380240903074,0.4412157875184419,-0.5294533043403656,0.4036848166240002
Maldives,-0.6185237527913872,1.3312506289530788,-0.1892374960580153,0.7615953684187866,0.11274884204536963,-0.46414831708028126,0.8237383535328944,-0.4765875909445757,0.2398652164911932
Mali,2.455145196275289,-0.6815642290726482,-0.6854130297727837,-0.5044077990320733,-1.2934672928861848,-0.3231906050322918,-1.2463837684276693,2.3781609324280795,-1.3024190471222747
Malta,-0.7774210167172896,4.1007075686454115,0.6634493470666241,4.463505620436812,0.9208018286239795,-0.37427595033827454,1.0937542824842712,-1.0515022241237908,0.9685101959493316
Mauritania,1.4719683757337676,0.34320829900979327,-0.8949093662301305,0.5861097808513406,-0.8256407658045083,1.0513835936638731,-0.2675760259789245,1.3406713070357028,-0.9494401419295574
Mauritius,-0.573833897312227,0.36157339807937106,-0.3105248487438476,0.6278920636054943,0.4509245034015171,-0.6297026768681883,0.3174584867490611,-0.9127297264598424,0.3197065236875295
"Micronesia, Fed. Sts.",0.04685853989832952,-0.6558530903752393,2.7032820967828943,1.4133989793835855,-0.8207459079855848,-0.3771140250774958,-0.5825946097555316,0.33622275251569417,-0.3684257758272996
Moldova,-0.519212962837698,-0.0791889795904962,1.7844385158296192,1.3089432724982009,-0.6923305145753936,0.3134841614663449,-0.09881607038431335,-1.1109761516940546,-0.7445575283280352
Mongolia,-0.2982464551907399,0.19628750645317083,-0.5163458108773811,0.3980895084576485,-0.1389670063840208,2.971814167203595,-0.4925893001050726,-0.2056508097911523,-0.41944397422067364
Montenegro,-0.7774210167172896,-0.15999541549663865,0.8325165659620263,0.6487832049825712,0.3472072504012685,-0.5852395059537219,0.6549783979382833,-0.7805654429703677,0.19907259474196312
Morocco,-0.11452149377641518,-0.33630036656458545,-0.6045547946488956,-0.17432776527425844,-0.28565701700622964,-0.6442714605295241,0.3287091504553678,-0.24530009483799478,-0.37548017486581226
Mozambique,1.5613480866920875,-0.3620115052619945,-0.6008794203250826,-0.040624460460966225,-1.8733306578001412,-0.013840458457174154,-1.8089169537430396,1.723947729155179,-1.6533511440209452
Namibia,0.4441016997130857,0.2366907244062418,-0.02384565148642573,0.5652186394742637,-0.0633105532438142,-0.39981862299126586,-1.3476397417844357,0.4287377509583266,0.03023104379628061
Nepal,0.22065242231728535,-1.1671374484722854,-0.5861779230298302,-0.4500908314516735,-1.2427779197922293,0.6918941266958466,-0.2563253622726177,-0.2254754523145737,-1.4221256977356276
Netherlands,-0.8345247209406608,1.1255615193738076,1.8579460023058816,0.6863872594613096,1.3078009088375557,-0.6563805794168681,1.1387569373095014,-0.7673490146214201,1.5496797457825213
New Zealand,-0.7923176352103429,-0.40608774302898115,1.1963786240195233,-0.8010620065865652,1.0285481104593202,-0.38373619946901205,1.1612582647221166,-0.5162368759914182,1.2817460189067997
Niger,2.1075574314373773,-0.7036023479561416,-0.619256291944148,0.0805441595260797,-1.9713227960558148,-0.49536713921171516,-1.3251384143718214,2.999333064828611,-1.7775607267574356
Nigeria,2.281351313856333,-0.5897387337247592,-0.6523346608584658,-1.2439542037805955,-0.46783352721779264,9.102055603921523,-1.1338771313645952,1.908977726040444,-0.5055366976658999
Norway,-0.8668007276756097,-0.060823880520918396,0.9685054159431113,-0.7801708652094883,1.5639112154236217,-0.1737186687666386,1.1725089284284234,-0.6616175878298404,1.9223426812441564
Oman,-0.6557652990240205,0.8941612710971273,-1.4976707553354789,-0.24953587423173515,1.3042106326482006,0.7391953723495344,0.6212264068193598,-0.03383724125483524,0.9088580914783274
Pakistan,1.3403815790451292,-1.0231550717667954,-1.7071670917928257,-1.1603896382722878,-0.618642551221406,0.2945636632048699,-0.5938452734618399,0.59394310532017,-1.0451725995497736
Panama,-0.4571437191166424,1.0521011230954964,0.46130375925690326,1.2964085876719549,0.4248842250788692,-0.4915830395594201,0.812487689826586,-0.2188672381400998,0.32636315548978506
Paraguay,-0.3479018501675844,0.5048211708220779,-0.3583047149534179,0.18082163813604873,-0.18461845623491754,-0.15952829507053234,0.3962131326932116,-0.14617688222088876,-0.28703659913662594
Peru,-0.442247100623589,-0.4979132383768702,-0.6486592865346529,-0.9765475941540112,0.06971877608883977,-0.19642326668040871,0.8237383535328944,-0.2717329515358898,0.007951293067561621
Philippines,-0.15424580975789084,-0.24080185140278107,-1.1889393121351786,-0.4417343749008426,-0.39956179486999654,-0.3373809787283982,-0.17757071632846552,0.13797632728148213,-0.5655757056842331
Poland,-0.7972831747080273,-0.046131801265256206,0.22607980253286497,-0.2119318197529968,0.7081283334144027,-0.5795633564752792,0.6437277342319749,-1.0184611532514223,0.6235969305901653
Portugal,-0.8494213394337142,-0.4207798222846435,1.5271623131627026,-0.4083085486975197,0.8884916329347085,-0.6757740901348801,1.0375009639527342,-1.0316775816003698,1.0114873728268243
Qatar,-0.7228000822427606,0.7692785974239981,-1.8505066904215368,-0.9765475941540112,2.131432344633684,-0.07627810272004187,1.0037489728338123,-0.5823190177361556,1.7736339880043395
Romania,-0.660730838521705,-0.32160828730892327,-0.46489057034399783,-0.34981335284170445,0.542920198717617,-0.40265669773048723,0.351210477867983,-0.8995132981108949,0.3386685786417868
Russia,-0.6979723847543383,-0.4464909609820524,-0.6486592865346529,-1.0893597575902263,0.7553347918475938,0.6067518845192087,-0.1550693889158504,-0.9127297264598424,0.5142491172796186
Rwanda,0.6327922006250949,-1.0782503689755287,1.3433935969720474,-0.7174974410782576,-1.559019061519073,-0.48969098973327263,-0.6725999194059921,1.0300852408354366,-1.455726860888895
Samoa,-0.47700587710738024,-0.4464909609820524,-0.13778225552463202,0.24767329054269485,-0.4292011112698262,-0.5738872069968367,0.10369587632921967,0.9177455998693831,-0.24295571241670982
Saudi Arabia,-0.5564545090703314,0.30280508105672205,-0.9390138581158878,-0.5921505928157963,1.3060077477688101,0.890559358441335,0.5087197697562857,0.005812043792007225,0.9088580914783274
Senegal,0.712240832588046,-0.6044308129804216,-0.435487575753493,-0.2871399287104738,-1.16845866210611,-0.5615888831268779,-0.7401039016438359,1.393537020431492,-1.0714107066374523
Serbia,-0.7575588587265517,-0.3105892278671767,1.3066398537339166,0.030405420221095037,0.2677819917991186,-0.1803408431581549,0.46371711493105705,-1.0250693674258962,0.058004261315238795
Seychelles,-0.5887305158052805,1.9262798388073996,-1.2661221729352536,2.5415206137457376,0.6540332245788095,-1.134879980449573,0.3174584867490611,-0.5162368759914182,0.5204722875185575
Sierra Leone,3.026182238509001,-0.9019454179075819,2.2989909211634534,-0.5294771686845656,-1.6415399813743967,0.890559358441335,-1.7526636352115026,1.4860520188741249,-1.6860709156668767
Singapore,-0.8767318066709787,5.827026881185724,-1.06030121080172,5.299151275519887,1.682975439737459,-0.7409552066456618,1.3637702114356496,-1.1902747217877396,1.4985661826752437
Slovak Republic,-0.7724554772196052,1.2835013713721766,0.714904587600007,1.2796956745702932,0.826248313792076,-0.6907212837614454,0.553722424581516,-1.0052447249024747,0.8080402988873522
Slovenia,-0.8668007276756097,0.8427389937023093,0.9427777956764196,0.6571396615334019,0.9322404918618057,-0.829976150965902,1.0037489728338123,-0.9127297264598424,1.0377254799145037
Solomon Islands,-0.24859106021389538,0.2917860216149752,0.6266956038284932,1.4217554359344162,-1.3336667968028957,-0.09236052624229578,-0.998869166888906,0.851663458124646,-0.9010586335219458
South Africa,0.3869979954897146,-0.46852907986554565,0.7700352024572037,-0.8261313762390575,0.22157577558861177,-0.13587767224368846,-1.8314182811556547,-0.23869188066352118,0.2566140016875524
South Korea,-0.8444557999360297,0.2954590414288908,0.03128496337077058,-0.040624460460966225,0.9791395664471042,-0.43765961951421606,1.071252955071656,-1.1374090083919495,0.9994873026168786
Spain,-0.8519041091825564,-0.5823926940969281,0.9905576618859895,-0.8512007458915497,1.0335789374028175,-0.7214670934363424,1.2737649017851906,-1.0448940099493171,1.219372989120955
Sri Lanka,-0.6681791477682316,-0.7991008631179461,-1.4351893918306564,-0.8512007458915497,-0.053733576096782504,1.4203333097626376,0.42996512381213514,-0.4964122334679968,-0.38022477614696354
St. Vincent and the Grenadines,-0.43231602162822014,-0.5309704167021103,-0.872857120287252,0.41480242155930996,0.06643912829494969,-0.3165684306407755,0.11494654003552644,-0.5823190177361556,0.15241640573719545
Sudan,0.9580350377234266,-0.7954278433040306,-0.19291287038182833,-1.2523106603314262,-0.8134583061310524,1.1176053375790362,-0.48133863639876584,1.274589165290965,-0.8091400477194652
Suriname,-0.3479018501675844,0.40932265566027326,0.06068795796127541,-0.3665262659433659,0.3587676056051224,-0.0554655546324193,-0.03131208814646955,-0.28494937988483726,0.3443345554456916
Sweden,-0.8717662671732942,0.17792240738359302,1.023636030800308,-0.27042701560881205,1.2598464087024999,-0.6428524231599134,1.2287622469599604,-0.6417929453064192,1.5732012068541628
Switzerland,-0.8345247209406608,0.8317199342605627,1.7109310293533575,0.25602974709352544,1.4697158119517124,-0.7066145023010845,1.3075168929041125,-0.9457707973322111,1.8133508213619427
Tajikistan,0.3547219887547655,-0.9717327943719776,-0.3178755973914737,0.4774758456905407,-1.1950574780668706,0.4459276492966705,-0.11006673409062172,0.36926382338806274,-1.2746563091173404
Tanzania,0.8388620897789998,-0.8321580414431863,-0.30684947442003463,-0.755101495556996,-1.2028193593737897,0.13846955254770033,-1.2688850958402844,1.6380409448870206,-1.3081125791604067
Thailand,-0.5763166670610693,0.9235454296084518,-1.089704205392225,0.5693968677496788,0.3175679340014389,-0.35062532751143066,0.6774797253508968,-0.92594615480879,0.015899734805937402
Timor-Leste,0.6079645031366727,-1.4382063107392535,0.8361919402858393,-0.809418463137396,-1.302230725462149,1.7703625275999268,0.058693221503989396,2.16669807884492,-0.21448392720550055
Togo,1.2956917235659693,-0.0424587814513406,0.295911914685314,0.4231588781101406,-1.6482477671987832,-0.6249725523028195,-1.3363890780781282,1.2679809511164915,-1.551367920739108
Tonga,-0.5142474233400136,-1.0635582897198665,-0.6523346608584658,0.548505726372602,-0.4951901990357837,-0.3884663240343809,-0.07631474297169821,0.6335923903670125,-0.22384052695046744
Tunisia,-0.5142474233400136,0.335862259381962,-0.23334198794377253,0.339594312601833,0.10494982198490947,-0.3752219752513483,0.7112317164698203,-0.5360615185148393,-0.1209851477088148
Turkey,-0.4720403376096957,-0.7697167046066218,-0.03854714878167814,-0.9055177134719498,0.5520263423573378,-0.07344002798082067,0.8574903446518163,-0.5294533043403656,0.5142491172796186
